codigo;referencia;nome;grupo;estoque_31_12_2024;estoque_atual;diferenca_quantidade;preco_custo;valor_total_31_12_2024;valor_total_atual;diferenca_valor;movimentacoes_revertidas;saldos_redefinidos
2674;72116070;TAMPA DA CORONA FRONTAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2675;AD022042;TAMPA DA CORONA TRASEIRA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2676;AD022041;TAMPA DA CORONA TRASEIRA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2677;AD022186;TAMPA DA CORONA TRASEIRA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2678;AD022014;TAMPA DA CORONA TRASEIRA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2679;A1734475;TAMPA DA FISAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
268;AA082021;BUCHA 8MM(50530223);PEÇAS;1,0;1,0;0,0;2,37;2,37;2,37;0,0;0;0
2680;A0774010;TAMPA DA FUSAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2681;A1843420;TAMPA DA GARRAFA P/2913Z;PEÇAS;10,0;10,0;0,0;2,32;23,2;23,2;0,0;0;0
2682;A0074229;TAMPA DA UNIDADE DE FUSAO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2683;75718390;TAMPA DA UNIDADE DE LIMPEZA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2684;64314061;TAMPA DA UNIDADE DE REVELACAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2685;AD022192;TAMPA DE CORONA 7150;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2686;A0271350;TAMPA DE EXPOSICAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2687;28013;TAMPA ORIGINAIS 1312/1502/1802/DSM615/618/622;PEÇAS;1,0;1,0;0,0;148,47;148,47;148,47;0,0;0;0
2688;A1531637;TAMPA DE ORIGINAIS P/2731Z;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2689;C2028090;TAMPA DE PRESSAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
269;AE031017;BUCHA DO ROLO FUSOR 2713/2613(AE031009);PEÇAS;13,0;13,0;0,0;7,81;101,53;101,53;0,0;0;0
2690;A0776356;TAMPA DE PRESSAO 2613Z;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2691;A2031350;TAMPA DE PRESSAO 2713Z(COMPLETA);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2692;A1341394;TAMPA DE PRESSAO FRONTAL 2727;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2693;A1343180;TAMPA DE RESERVATORIO;Sem Grupo;1,0;1,0;0,0;6,53;6,53;6,53;0,0;0;0
2694;A0774116;TAMPA DE SAIDA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2695;71146050;TAMPA DO ADF;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2696;AD022076;TAMPA DO BLOCO CORONA FRONTAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2697;73910042;TAMPA DO BLOCO P/2322 (73910041);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2698;AD022198;TAMPA DO BLOCO TRASEIRO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2699;73906410;TAMPA DO CASSETE;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
27;68033413;ALAVANCA DA MOLA;PEÇAS;0,0;0,0;0,0;0,01;0,0;0,0;0,0;0;0
270;29816460;BUCHA B;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2700;ZF-4;TAMPA DO EXAUSTOR(G-3);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2701;64369790;TAMPA DO FIXADOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2702;A0484155;TAMPA DO FUSIVEL;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2703;C2242436;TAMPA DO PLOTER P/5327;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2704;73915021;TAMPA DO TANQUE DE TONER;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2705;72118261;TAMPA DO TANQUE P/2322/2255;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2706;A1736434;TAMPA DO VIDRO DE EXPOSICAO P/2622S;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2707;A1736201;TAMPA FRONTAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2708;64541040;TAMPA FRONTAL;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2709;73953821;TAMPA FRONTAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
271;28801300;BUCHA DE ALIMENTACAO DO PAPEL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2710;A1526270;TAMPA FRONTAL;PEÇAS;0,0;0,0;0,0;125,36;0,0;0,0;0,0;0;0
2711;73910040;TAMPA FRONTAL 2203;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2712;72110041;TAMPA FRONTAL 2322;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2713;A1531277;TAMPA FRONTAL 2635;PEÇAS;0,0;0,0;0,0;160,09;0,0;0,0;0,0;0;0
2714;A0483883;TAMPA FRONTAL BLOCO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2715;54032406;TAMPA FRONTAL CORONA CARGA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2716;AD022048;TAMPA FRONTAL DA CORONA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2717;54082067;TAMPA FRONTAL DA CORONA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2718;AD022013;TAMPA FRONTAL DA CORONA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2719;60182980;TAMPA FRONTAL DA CORONA (60110020);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
272;A1903156;BUCHA DE ENCAIXE;PEÇAS;0,0;0,0;0,0;3,07;0,0;0,0;0,0;0;0
2720;A1344130;TAMPA FRONTAL DA FUSAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2721;60104021;TAMPA FRONTAL P/2301/02(60104020);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2722;A1732638;TAMPA INFERIOR;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2723;A4111611;TAMPA INTERMEDIARIA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2724;A1736346;TAMPA INTERNA DO BYPASS P/2622S;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2725;7501035;TAMPA ISOLANTE;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2726;7500832;TAMPA ISOLANTE TRANSFERENCIA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2727;A0776349;TAMPA PRESSAO COMPLETA P/2613Z;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2728;A1521355;TAMPA SUPERIOR;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2729;38011;TAMPA SUPERIOR T100 CS206;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
273;G0204175;BUCHA DE PRESSAO 2818Z/3220;PEÇAS;2,0;2,0;0,0;2,18;4,36;4,36;0,0;0;0
2730;28011;TAMPA SUPERIOR T185 P/3215;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2731;18011;TAMPA SUPERIOR T540 2727Z/3235;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2732;A1903162;TAMPA SUPERIOR UNID. IMAGEM;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2733;72116080;TAMPA TRASEIRA 2322;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2734;AD022047;TAMPA TRASEIRA CORONA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2735;AD022077;TAMPA TRASEIRA DA CORONA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2736;7500827;TAMPA TRASEIRA DA CORONA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2737;54082029;TAMPA TRASEIRA DA CORONA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2738;5409187;TAMPA TRASEIRA DA CORONA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2739;72110051;TAMPA TRASEIRA DO BLOCO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
274;C2005526;BUCHA DE PRESSAO DA IMP.;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2740;A2673855;TAMPA UNID. TRANSFERENCIA P/3227;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2741;71914060;TAMPA UNIDADE DE REVELACAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2742;75714080;TAMPA UNIDADE DE REVELACAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2743;A2322281;TAMPA UNIDADE LIMPEZA P/3235;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2744;A1534114;TAMPA-STRIPPER STOPPER;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2745;A7245282;TARJA DA ESCALA CINZA P/FIERY-CS206;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2746;C2254530;TELA DE AÇO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2747;C2154690;TELA DE ACO 5325;PEÇAS;0,0;0,0;0,0;465,01;0,0;0,0;0,0;0;0
2748;C2114690;TELA DE ACO P/5315;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2749;C2184801;TELA DE ACO P/5385;PEÇAS;1,0;1,0;0,0;903,87;903,87;903,87;0,0;0;0
275;C2254073;BUCHA DIREITA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2750;C2292652;TELA DE AÇO P/5450;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2751;C2312372;TELA DE METAL;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2752;C2174530;TELA DE METAL 5303;PEÇAS;0,0;0,0;0,0;397,55;0,0;0,0;0,0;0;0
2753;C2482580;TELA DE METAL-B4 P/5306-5308(C2312580);PEÇAS;0,0;0,0;0,0;578,9;0,0;0,0;0,0;0;0
2754;C2174537;TELA DE MYLAR 5303;PEÇAS;1,0;1,0;0,0;3,18;3,18;3,18;0,0;0;0
2755;C2174532;TELA DE MYLAR 5303/5304;PEÇAS;3,0;3,0;0,0;9,79;29,37;29,37;0,0;0;0
2756;A13DS-35;TELA DE SEDA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2757;A12DS-10;TELA DE SEDA (SD-011);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2758;C2074524;TELA DE TETRON;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2759;C2174636;TELA DE TETRON 5303;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
276;49028105;BUCHA DO CILINDRO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2760;C2074549;TELA DE TETRON 5305;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2761;C2194583;TELA DE TETRON 5325 (C2134583);PEÇAS;0,0;0,0;0,0;363,62;0,0;0,0;0,0;0;0
2762;C2292316;TELA DE TETRON 5450;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2763;C2312303;TELA DE TETRON P/5306;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2764;C2114588;TELA DE TETRON P/5315;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2765;C2234836;TELA DE TRETON 5385;PEÇAS;0,0;0,0;0,0;1304,37;0,0;0,0;0,0;0;0
2766;C2184835;TELA TETRON 5375/85;PEÇAS;0,0;0,0;0,0;1127,85;0,0;0,0;0,0;0;0
2767;50700923;TENSOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2768;A1093315;TERMINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2769;A1842352;TERMINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
277;C2094516;BUCHA DO CILINDRO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2770;54422110;TERMINAL;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2771;A1093314;TERMINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2772;A1842357;TERMINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2773;A1093313;TERMINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2774;A1842350;TERMINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2775;72116221;TERMINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2776;A1093312;TERMINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2777;A0771673;TERMINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2778;A1842365;TERMINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2779;A1842356;TERMINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
278;73908040;BUCHA DO CILINDRO P/2301/02/2201;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2780;71869041;TERMINAL 1;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2781;71869070;TERMINAL 2;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2782;AD021009;TERMINAL BIAS;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2783;AD021007;TERMINAL DA CORONA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2784;AD021008;TERMINAL DA CORONA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2785;54282045;TERMINAL DA CORONA P/4400;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2786;AD022044;TERMINAL DA CORONA PRINCIPAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2787;54154097;TERMINAL DA LAMPADA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2788;A1532135;TERMINAL DE CARGA DO ROLO(A1532118);Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2789;A0771671;TERMINAL FRONTAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
279;29420711;BUCHA DO ROLETE P/2335/37/32;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2790;A0084085;TERMINAL FRONTAL DA LAMPADA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2791;54201673;TERMINAL FRONTAL DA LAMPADA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2792;7500838;TERMINAL ISOLANTE FRONTAL;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2793;A0771672;TERMINAL TRASEIRO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2794;75717080;TERMINAL TRASEIRO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2795;75710051;TERMINAL TRASEIRO (75710050);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2796;AD022180;TERMINAL TRASEIRO DA CORONA 2622S;PEÇAS;0,0;0,0;0,0;7,95;0,0;0,0;0,0;0;0
2797;AD022193;TERMINAL TRASEIRO DA CORONA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2798;52164100;TERMINAL TRASEIRO DA LAMPADA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2799;54201677;TERMINAL TRASEIRO DA LAMPADA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
28;68033414;ALAVANCA DA TAMPA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
280;A1903569;BUCHA DO ROLO;PEÇAS;0,0;0,0;0,0;4,32;0,0;0,0;0,0;0;0
2800;60114040;TERMISTOR;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2801;ROTCT0128FC22;TERMISTOR;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2802;G0204185;TERMISTOR;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2803;AW100016;TERMISTOR;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2804;A1735052;TERMISTOR;PEÇAS;0,0;0,0;0,0;29,54;0,0;0,0;0,0;0;0
2805;A1904119;TERMISTOR 2913Z/2818;PEÇAS;0,0;0,0;0,0;14,31;0,0;0,0;0,0;0;0
2806;AW100032;TERMISTOR;PEÇAS;0,0;0,0;0,0;10,48;0,0;0,0;0,0;0;0
2807;73920371;TERMISTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2808;AW100033;TERMISTOR;PEÇAS;0,0;0,0;0,0;17,75;0,0;0,0;0,0;0;0
2809;G0204130;TERMISTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
281;49028112;BUCHA DO ROLO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2810;A0485228;TERMISTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2811;52014137;TERMISTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2812;AE011011;TERMISTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2813;AW100050;TERMISTOR 3227;PEÇAS;1,0;0,0;-1,0;11,4;11,4;0,0;-11,4;1;0
2814;AW100051;TERMISTOR;PEÇAS;0,0;0,0;0,0;16,96;0,0;0,0;0,0;0;0
2815;AE110011;TERMISTOR 14C;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2816;AW110011;TERMISTOR 14C;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2817;AW100052;TERMISTOR DA FUSAO CENTRAL;PEÇAS;0,0;0,0;0,0;13,23;0,0;0,0;0,0;0;0
2818;AW100053;TERMISTOR DA FUSAO TRASEIRO;PEÇAS;0,0;0,0;0,0;9,91;0,0;0,0;0,0;0;0
2819;60120190;TERMISTOR P/2301/02/2201;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
282;AA080195;BUCHA DO ROLO BIAS;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2820;75720171;TERMISTOR P/2321/21;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2821;72120150;TERMISTOR P/2322/2255;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2822;71820391;TERMISTOR P/2346;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2823;AW100028;TERMISTOR P/2613Z 2713;PEÇAS;4,0;4,0;0,0;27,04;108,16;108,16;0,0;0;0
2824;A0175250;TERMISTOR P/3320;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2825;52155250;TERMISTOR P/7125S;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2826;A1725406;TERMISTOR ROLO PRES.(A1095405);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2827;79515020;TERMISTOR UNID.DE REVELACAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2828;64320040;TERMOFUSE;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2829;A2194123;TERMOFUSE DA LAMPADA FUSORA 2818;PEÇAS;0,0;0,0;0,0;21,0;0,0;0,0;0,0;0;0
283;29820180;BUCHA DO ROLO DE AQUECIMENTO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2830;A1535266;TERMOFUSE-169 P/2635;PEÇAS;0,0;0,0;0,0;9,61;0,0;0,0;0,0;0;0
2831;11070140;TERMOFUSIVEL;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2832;A2044160;TERMOFUSIVEL - 172C 2727;PEÇAS;0,0;0,0;0,0;9,79;0,0;0,0;0,0;0;0
2833;A1841672;TERMOFUSIVEL DA LAMPADA DE EXPOSICAO P/2818;PEÇAS;0,0;0,0;0,0;11,11;0,0;0,0;0,0;0;0
2834;77150130;TERMOFUSIVEL P/2318/21(75720260);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2835;A1521674;TERMOFUSIVEL 128C 2713(A0771674);PEÇAS;3,0;3,0;0,0;14,57;43,71;43,71;0,0;0;0
2836;73968270;TERMOFUSOR SECCAO OPTICA (29827360);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2837;41328101;TERMOFUSUSE DA UNID. FUSORA P/2322/2255;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2838;A1531779;TERMOSTATO 121C2 2727;PEÇAS;0,0;0,0;0,0;10,82;0,0;0,0;0,0;0;0
2839;AW110013;TERMOSTATO P/2613Z;PEÇAS;0,0;0,0;0,0;44,47;0,0;0,0;0,0;0;0
284;60120231;BUCHA DO ROLO DE PRESSAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2840;AW110006;TERMOSTATO P/7125;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2841;11011655;TESTADOR DE CORRENTE;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2842;AW100073;THERMISTOR 1502 MARCA RICOH.;PEÇAS;0,0;0,0;0,0;55,0;0,0;0,0;0,0;0;0
2843;A2981807;THERMOFUSE DA OTICA 152C P/2913Z/2818;PEÇAS;0,0;0,0;0,0;22,07;0,0;0,0;0,0;0;0
2845;95;TINTA AZUL COPYPRINTER 5304/27/29.GESTETNER;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2846;1771;TINTA AZUL 5306/08.GESTETNER;SUPRIMENTOS;0,0;0,0;0,0;39,05;0,0;0,0;0,0;0;0
2847;1782;TINTA AZUL COPYPRINTER 5450.GESTETNER;PEÇAS;0,0;0,0;0,0;59,4;0,0;0,0;0,0;0;0
285;49028111;BUCHA DO ROLO DE PRESSAO P/2318/21;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2850;;Produto 2850;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2854;42081;TINTA PRETA COPYPRINTER 5308 CPI7.GESTETNER;SUPRIMENTOS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2855;;Produto 2855;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2856;42501;TINTA PRETA GESTETNER 5450/5455 CPI9(1000CCX1);SUPRIMENTOS;0,0;0,0;0,0;36,18;0,0;0,0;0,0;0;0
2857;817219;TINTA PRETA CPI10-6123L JP7 CP(1X500CC)GESTETNER;SUPRIMENTOS;0,0;0,0;0,0;46,64;0,0;0,0;0,0;0;0
2858;341;TINTA PRETA P/DUPLICADOR ELETRICO MR GESTETNER;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
286;73920380;BUCHA DO ROLO FUSOR P/2301/02/2201;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2863;;Produto 2863;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2867;21151;CARTUCHO DE TONER TIPO 1140D 1502/1802/1312;SUPRIMENTOS;29,0;29,0;0,0;50,78;1472,62;1472,62;0,0;0;0
2868;553;TONER COPIADORA 2055/2255/2322.MITA;SUPRIMENTOS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
287;75720060;BUCHA DO ROLO FUSOR P/2318/21;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2870;550;TONER COPIADORA 2201/2301.MITA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2873;772;TONER COPIADORA 2430 MR GESTETNER;SUPRIMENTOS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2874;552;TONER COPIADORA 2556/2557.MITA;SUPRIMENTOS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2877;11271;TONER  2627/2727/32/35/MR.GESTETNER;SUPRIMENTOS;0,0;0,0;0,0;58,39;0,0;0,0;0,0;0;0
288;AE032001;BUCHA DO ROLO FUSOR P/7150;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2882;21221;TONER 3222/27.GESTETNER;SUPRIMENTOS;2,0;2,0;0,0;73,5;147,0;147,0;0,0;0;0
2883;1303;TONER COPIADORA 3235.GESTETNER;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2884;22351;REVELADOR T5/DD1 3235(500GX1);SUPRIMENTOS;0,0;0,0;0,0;322,87;0,0;0,0;0,0;0;0
2886;21352;TONER COPIADORA 3502/4502/P7145;SUPRIMENTOS;0,0;0,0;0,0;73,72;0,0;0,0;0,0;0;0
2887;554;TONER COPIADORA 4056/2440.MITA;SUPRIMENTOS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
289;71615050;BUCHA DO ROLO P/2335;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2890;810;TONER IMPRESSORA JASER OKDATA OL 810C;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2896;74727230;TOTALIZADOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
2897;75727100;TOTALIZADOR 2318;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
